customer_id,primary_segment,customer_persona,retention_risk,cross_sell_opportunity,genai_targeting_priority,product_id,product_name,recommendation_score,recommendation_confidence,recommendation_reason,campaign_objective,marketing_angle,campaign_priority,recommendation_strength,campaign_context_ready
C000574,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P004,Personal Loan,0.807319269136945,High,financial capacity and transaction activity support borrowing needs; high transaction activity; strong segment fit,Cross-Sell,Introduce a complementary product and highlight flexible financing and convenience,Priority 2,0.807319269136945,True
C000575,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 4,P008,Premium Banking,0.3388214470580377,Low,customer profile supports premium banking services,Retention,Strengthen the customer relationship while highlight premium services and exclusive benefits,Priority 4,0.3388214470580377,True
C000576,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P003,Rewards Credit Card,0.6695995478985837,Medium,spending and transaction patterns support a rewards credit card; strong segment fit; positive response to previous recommendations,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 2,0.6695995478985837,True
C000577,Core Active,Core Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.5012712485665621,Low,spending and transaction patterns support a rewards credit card; strong digital affinity,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 3,0.5012712485665621,True
C000578,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.3825490757702499,Low,spending and transaction patterns support a rewards credit card,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 3,0.3825490757702499,True
C000579,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,P004,Personal Loan,0.6891633278811985,Medium,financial capacity and transaction activity support borrowing needs; strong digital affinity; strong segment fit,Cross-Sell,Introduce a complementary product and highlight flexible financing and convenience,Priority 2,0.6891633278811985,True
C000580,Core Active,Core Cross-Sell Opportunity,Low Risk,High Cross-Sell Opportunity,Priority 2,P006,Mutual Fund Plan,0.4492286481968901,Low,financial capacity indicates potential for investment products,Cross-Sell,Introduce a complementary product and highlight wealth creation and investment potential,Priority 2,0.4492286481968901,True
C000581,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,P008,Premium Banking,0.5778135042184901,Medium,customer profile supports premium banking services; strong segment fit,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 3,0.5778135042184901,True
C000582,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3,P008,Premium Banking,0.3343635212958903,Low,customer profile supports premium banking services,Retention,Strengthen the customer relationship while highlight premium services and exclusive benefits,Priority 3,0.3343635212958903,True
C000583,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P004,Personal Loan,0.7862550723619597,High,financial capacity and transaction activity support borrowing needs; high transaction activity; strong segment fit,Cross-Sell,Introduce a complementary product and highlight flexible financing and convenience,Priority 2,0.7862550723619597,True
C000584,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.4134479460258521,Low,spending and transaction patterns support a rewards credit card,Retention,"Strengthen the customer relationship while highlight rewards, benefits and spending value",Priority 3,0.4134479460258521,True
C000585,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P007,Term Insurance,0.605872444364348,Medium,customer profile indicates potential protection needs; strong segment fit,Cross-Sell,Introduce a complementary product and highlight financial protection and security,Priority 2,0.605872444364348,True
C000586,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,P003,Rewards Credit Card,0.4274431688044259,Low,spending and transaction patterns support a rewards credit card; strong digital affinity,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 2,0.4274431688044259,True
C000587,Premium High-Value,Premium Digital Customer,Low Risk,High Cross-Sell Opportunity,Priority 2,P003,Rewards Credit Card,0.6821410326326764,Medium,spending and transaction patterns support a rewards credit card; high transaction activity; strong digital affinity,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 2,0.6821410326326764,True
C000588,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,P004,Personal Loan,0.3737413999605237,Low,financial capacity and transaction activity support borrowing needs,Cross-Sell,Introduce a complementary product and highlight flexible financing and convenience,Priority 3,0.3737413999605237,True
C000589,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 4,P006,Mutual Fund Plan,0.1671317029560848,Low,financial capacity indicates potential for investment products,Retention,Strengthen the customer relationship while highlight wealth creation and investment potential,Priority 4,0.1671317029560848,True
C000590,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.4025209752502158,Low,spending and transaction patterns support a rewards credit card; strong digital affinity,Retention,"Strengthen the customer relationship while highlight rewards, benefits and spending value",Priority 3,0.4025209752502158,True
C000591,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.4717708954543655,Low,spending and transaction patterns support a rewards credit card; strong digital affinity; positive response to previous recommendations,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 3,0.4717708954543655,True
C000592,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,P004,Personal Loan,0.4006816145067958,Low,financial capacity and transaction activity support borrowing needs,Cross-Sell,Introduce a complementary product and highlight flexible financing and convenience,Priority 3,0.4006816145067958,True
C000593,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.4558547574643826,Low,spending and transaction patterns support a rewards credit card; strong digital affinity,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 3,0.4558547574643826,True
C000594,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P004,Personal Loan,0.7925631624723767,High,financial capacity and transaction activity support borrowing needs; high transaction activity; strong digital affinity,Cross-Sell,Introduce a complementary product and highlight flexible financing and convenience,Priority 2,0.7925631624723767,True
C000595,Premium High-Value,Premium Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 3,P008,Premium Banking,0.5756929234698666,Medium,customer profile supports premium banking services; strong segment fit,Retention,Strengthen the customer relationship while highlight premium services and exclusive benefits,Priority 3,0.5756929234698666,True
C000596,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,P008,Premium Banking,0.6302733773444257,Medium,customer profile supports premium banking services; strong digital affinity; strong segment fit,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 2,0.6302733773444257,True
C000597,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P007,Term Insurance,0.3484617676486524,Low,customer profile indicates potential protection needs,Cross-Sell,Introduce a complementary product and highlight financial protection and security,Priority 3,0.3484617676486524,True
C000598,Core Active,Core Digital Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.4172528599490853,Low,spending and transaction patterns support a rewards credit card; strong digital affinity,Retention,"Strengthen the customer relationship while highlight rewards, benefits and spending value",Priority 3,0.4172528599490853,True
C000599,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.3930575012719185,Low,spending and transaction patterns support a rewards credit card; positive response to previous recommendations,Retention,"Strengthen the customer relationship while highlight rewards, benefits and spending value",Priority 3,0.3930575012719185,True
C000600,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,P008,Premium Banking,0.6508092602894489,Medium,customer profile supports premium banking services; high transaction activity; strong segment fit,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 2,0.6508092602894489,True
